--- NEW SESSION ---
111259,-0.66,-0.49,0.63,-390.99,143.55,148.01
111269,-1.27,0.06,0.66,-124.82,-89.54,278.75
111279,0.69,0.75,5.06,22.83,253.66,305.30
111289,1.06,0.02,1.93,222.41,256.77,251.28
111299,-0.19,-0.22,0.23,143.01,0.85,136.47
111309,-0.49,-0.23,0.32,48.83,2.50,130.37
111319,-0.41,-0.16,0.48,-93.93,69.27,174.93
111329,-0.22,0.52,2.65,-108.70,-51.94,177.98
111339,-0.21,-0.50,0.23,176.70,-2.44,148.68
111349,-0.35,-0.16,0.33,86.49,-52.67,135.80
111359,0.14,-0.06,1.86,-49.93,27.77,121.70
111369,-0.21,0.17,1.54,29.17,-22.95,109.99
111379,-0.25,-0.12,0.33,78.67,-60.18,81.60
111389,0.07,-0.05,1.45,-9.83,-20.26,69.58
111399,-0.12,-0.11,1.22,121.77,-70.37,44.13
111409,-0.26,-0.12,0.34,48.10,-82.28,31.13
111419,-0.17,-0.01,1.27,94.18,-91.13,18.62
111429,-0.14,-0.23,1.04,44.74,-72.20,62.50
111439,0.22,0.02,1.48,50.78,-47.00,100.22
111449,0.21,0.07,0.92,41.75,-87.04,12.45
111459,0.05,0.09,1.41,59.08,-126.04,-31.13
111469,0.00,0.80,0.83,32.53,-121.52,28.93
111479,0.91,0.14,1.31,61.28,-177.61,94.42
111489,-0.79,-0.29,0.05,61.28,17.33,-5.00
111499,-0.50,-0.05,-0.03,55.54,15.08,55.79
111509,-0.04,0.08,1.19,62.74,-33.26,23.01
111519,0.10,0.01,0.94,57.74,-9.70,18.98
111529,0.03,0.14,1.02,58.65,-11.72,16.78
111539,0.07,0.02,1.02,57.92,-8.61,6.59
111549,0.01,-0.07,1.06,57.80,-4.82,-2.62
111559,-0.04,0.02,1.05,58.23,-15.99,6.10
111569,-0.06,0.00,1.05,57.01,-9.16,4.15
111579,0.03,0.02,1.07,58.11,-12.88,5.92
111589,0.04,0.04,1.06,58.04,-11.66,8.61
111599,0.03,0.03,1.04,57.01,-10.86,3.23
111609,0.03,0.02,1.03,58.53,-10.93,2.01
111619,0.02,0.00,1.04,57.86,-10.62,2.62
111629,0.01,0.01,1.05,58.41,-9.95,3.85
111639,-0.01,0.00,1.06,57.25,-10.93,2.56
111649,-0.02,0.00,1.06,57.92,-9.95,3.42
111659,-0.01,0.01,1.04,57.80,-11.47,3.23
111669,-0.00,0.01,1.04,58.84,-9.70,2.14
111679,-0.01,0.02,1.04,56.82,-10.13,1.10
111689,-0.01,0.01,1.05,57.31,-11.41,2.75
111699,0.02,0.02,1.05,56.88,-11.23,7.69
111709,0.01,0.01,1.05,58.41,-10.80,6.10
111719,0.00,0.01,1.04,57.86,-10.74,4.94
111729,-0.00,0.02,1.04,56.58,-10.62,6.53
111739,-0.01,0.02,1.06,58.17,-10.01,6.16
111749,-0.01,0.02,1.07,58.53,-11.66,5.74
111759,-0.00,0.03,1.03,58.29,-10.31,6.65
