9482,0.17,-0.07,-1.04,-39.17,-92.60,-7.96,-179.09,-5.72,32.57
9492,0.14,-0.06,-1.07,-43.32,-100.61,-11.53,-179.66,-4.29,32.84
9502,0.11,-0.04,-1.08,-49.87,-103.68,-10.98,179.52,-3.03,32.93
9512,0.06,-0.02,-1.08,-51.44,-103.23,-8.30,178.90,-1.91,32.89
9522,0.02,0.01,-1.09,-48.11,-97.72,-4.88,178.49,-1.06,32.79
9532,0.03,0.03,-1.08,-38.60,-84.45,-2.47,178.38,-0.79,32.71
9542,0.05,0.04,-1.05,-28.87,-71.94,-2.32,178.42,-0.66,32.72
9552,0.07,0.06,-1.01,-19.21,-63.62,-3.42,178.55,-0.45,32.79
9562,0.08,0.06,-1.00,-8.57,-57.57,-5.26,178.87,-0.22,32.91
9572,0.08,0.05,-1.04,0.74,-54.95,-8.47,179.24,0.11,33.11
9582,0.07,0.04,-1.07,6.85,-54.16,-11.78,179.56,0.51,33.36
9592,0.05,0.04,-1.09,11.33,-53.89,-13.81,179.84,1.15,33.58
9602,0.01,0.04,-1.10,14.61,-54.56,-14.18,-179.92,1.83,33.73
9612,-0.01,0.03,-1.10,15.35,-54.86,-14.12,-179.73,2.50,33.87
9622,-0.02,0.03,-1.10,14.91,-53.81,-14.49,-179.67,3.08,34.03
9632,-0.03,0.02,-1.12,13.38,-51.46,-15.29,-179.66,3.59,34.22
9642,-0.05,0.02,-1.15,11.04,-46.73,-16.53,-179.64,3.98,34.43
9652,-0.09,0.01,-1.19,8.71,-36.09,-17.67,-179.63,4.02,34.65
9662,-0.12,0.00,-1.23,6.18,-23.03,-17.33,-179.64,3.84,34.81
9672,-0.14,0.00,-1.26,2.54,-10.63,-16.50,-179.75,3.56,34.94
9682,-0.15,-0.00,-1.30,-4.09,0.34,-15.78,179.95,3.23,35.07
9692,-0.15,-0.00,-1.33,-11.10,10.25,-14.75,179.57,2.85,35.18
9702,-0.14,-0.00,-1.36,-18.27,20.47,-13.57,179.16,2.34,35.28
9712,-0.14,-0.00,-1.39,-24.86,31.22,-12.44,178.72,1.69,35.37
9722,-0.14,-0.01,-1.44,-32.49,46.27,-11.69,178.16,0.72,35.49
9732,-0.14,-0.01,-1.48,-39.64,65.34,-10.84,177.52,-0.59,35.62
9742,-0.15,-0.01,-1.51,-46.31,91.13,-7.66,176.82,-2.42,35.66
9752,-0.17,-0.00,-1.51,-51.83,117.09,-3.42,176.11,-4.53,35.66
9762,-0.16,0.00,-1.52,-57.37,143.45,2.87,175.36,-6.92,35.56
9772,-0.13,0.01,-1.50,-68.54,162.22,7.46,174.28,-9.20,35.51
9782,-0.10,0.03,-1.44,-80.03,174.31,10.53,173.02,-11.32,35.53
9792,-0.06,0.05,-1.39,-88.45,183.49,12.60,171.81,-13.42,35.61
9802,-0.03,0.06,-1.35,-93.77,194.86,14.33,170.64,-15.72,35.77
9812,-0.01,0.07,-1.33,-97.53,209.32,16.79,169.50,-18.29,35.96
9822,0.02,0.07,-1.30,-101.58,225.71,19.39,168.29,-21.11,36.23
9832,0.07,0.08,-1.27,-105.17,240.26,22.10,167.04,-24.01,36.54
9842,0.11,0.08,-1.24,-108.36,249.39,24.31,165.74,-26.77,36.90
9852,0.14,0.09,-1.20,-111.04,253.67,24.98,164.35,-29.36,37.35
9862,0.17,0.08,-1.16,-113.35,257.81,24.27,162.88,-31.98,37.97
9872,0.22,0.08,-1.10,-114.37,261.47,22.06,161.34,-34.59,38.77
9882,0.27,0.08,-1.07,-115.19,263.57,19.42,159.67,-37.13,39.72
9892,0.31,0.07,-1.04,-117.20,264.78,15.60,157.77,-39.59,40.89
9902,0.35,0.07,-1.01,-118.57,267.17,11.87,155.70,-42.07,42.28
9912,0.39,0.07,-0.95,-118.50,271.91,8.19,153.42,-44.63,43.99
9922,0.41,0.08,-0.89,-117.82,276.53,4.94,150.91,-47.16,45.97
9932,0.43,0.10,-0.83,-116.99,279.79,1.81,148.13,-49.58,48.25
9942,0.44,0.11,-0.78,-116.44,281.68,0.04,145.09,-51.89,50.77
9952,0.45,0.13,-0.72,-116.20,282.16,-1.88,141.73,-54.07,53.60
9962,0.47,0.13,-0.66,-115.79,282.17,-3.21,138.05,-56.14,56.76
9972,0.49,0.14,-0.61,-114.57,281.99,-3.51,134.06,-58.12,60.26
9982,0.51,0.15,-0.56,-112.94,280.31,-3.60,129.75,-59.91,64.11
9992,0.54,0.14,-0.52,-113.19,276.77,-2.01,125.14,-61.56,68.14
10002,0.55,0.15,-0.46,-116.05,271.47,-0.37,120.10,-63.03,72.43
10012,0.57,0.16,-0.41,-117.39,267.34,0.21,114.58,-64.28,77.27
10022,0.59,0.16,-0.35,-118.66,263.36,-0.25,108.49,-65.28,82.65
10032,0.63,0.17,-0.29,-120.33,260.14,-3.17,101.82,-65.88,88.57
10042,0.66,0.18,-0.23,-122.09,255.18,-9.53,95.10,-65.97,94.50
10052,0.67,0.18,-0.18,-124.14,249.75,-16.41,88.59,-65.70,100.17
10062,0.67,0.17,-0.12,-125.30,243.96,-22.47,82.41,-65.13,105.51
10072,0.64,0.16,-0.06,-125.15,237.83,-26.96,76.71,-64.34,110.40
10082,0.60,0.16,0.01,-122.65,228.68,-30.21,71.88,-63.40,114.49
10092,0.58,0.16,0.07,-119.53,218.52,-33.05,67.68,-62.36,117.96
10102,0.58,0.19,0.11,-117.44,204.03,-36.23,64.31,-61.29,120.51
10112,0.55,0.26,0.12,-119.00,192.20,-35.27,61.06,-60.24,122.80
10122,0.55,0.28,0.13,-125.01,185.91,-28.46,57.32,-59.31,125.44
10132,0.55,0.25,0.16,-133.71,184.74,-18.52,52.82,-58.46,128.68
10142,0.55,0.23,0.20,-139.82,187.70,-9.72,48.28,-57.41,132.03
10152,0.55,0.20,0.24,-141.81,194.95,-3.16,43.92,-56.01,135.40
10162,0.54,0.18,0.29,-140.96,203.26,0.93,39.95,-54.35,138.51
10172,0.53,0.17,0.35,-137.71,209.37,3.21,36.49,-52.55,141.20
10182,0.54,0.16,0.39,-134.26,212.69,3.03,33.50,-50.68,143.42
10192,0.51,0.17,0.41,-132.46,213.51,-0.16,30.93,-48.71,145.11
10202,0.49,0.17,0.43,-131.81,213.92,-1.93,28.46,-46.72,146.64
10212,0.45,0.15,0.44,-131.68,212.04,-3.25,26.16,-44.81,147.95
10222,0.43,0.14,0.46,-131.99,208.75,-5.20,24.04,-42.94,149.01
10232,0.42,0.12,0.47,-131.88,205.97,-8.42,22.09,-41.02,149.86
10242,0.41,0.10,0.49,-132.23,205.08,-12.14,20.24,-39.00,150.55
10252,0.37,0.07,0.51,-135.51,207.11,-16.92,18.37,-36.79,151.08
10262,0.34,0.05,0.54,-141.32,210.63,-21.26,16.42,-34.47,151.51
10272,0.32,0.04,0.56,-149.79,210.37,-27.21,14.44,-32.26,151.64
10282,0.31,0.03,0.60,-164.58,206.76,-32.22,12.16,-30.20,151.60
10292,0.29,0.03,0.69,-175.62,196.28,-32.58,9.93,-28.53,151.59
10302,0.28,-0.01,0.75,-173.75,183.18,-31.13,8.20,-27.13,151.58
10312,0.26,-0.04,0.81,-167.31,170.92,-31.05,6.77,-25.81,151.45
10322,0.25,-0.07,0.85,-156.48,158.05,-31.73,5.65,-24.65,151.24
10332,0.23,-0.08,0.90,-144.58,145.27,-34.39,4.77,-23.58,150.87
10342,0.20,-0.07,0.92,-131.28,132.11,-36.88,4.12,-22.66,150.45
10352,0.17,-0.07,0.93,-118.00,120.42,-37.63,3.58,-21.79,150.08
10362,0.15,-0.06,0.93,-104.42,108.85,-37.31,3.16,-21.05,149.75
10372,0.13,-0.06,0.90,-93.46,98.42,-36.91,2.75,-20.36,149.42
10382,0.11,-0.06,0.86,-86.47,90.61,-35.68,2.22,-19.66,149.13
10392,0.09,-0.07,0.81,-83.24,85.54,-33.26,1.52,-18.91,148.93
10402,0.08,-0.09,0.79,-86.23,84.17,-30.88,0.52,-18.04,148.75
10412,0.08,-0.10,0.79,-92.44,86.39,-30.10,-0.65,-17.01,148.49
10422,0.07,-0.11,0.83,-99.80,90.41,-32.11,-1.87,-15.86,148.06
10432,0.07,-0.12,0.91,-107.75,98.20,-31.66,-3.22,-14.48,147.70
10442,0.07,-0.12,0.99,-111.79,104.95,-30.26,-4.43,-13.07,147.36
10452,0.07,-0.12,1.04,-110.73,108.45,-27.48,-5.45,-11.75,147.09
10462,0.05,-0.13,1.06,-107.76,110.66,-23.28,-6.40,-10.46,146.90
10472,0.04,-0.17,1.06,-105.72,112.29,-15.28,-7.46,-9.17,146.94
10482,0.02,-0.20,1.07,-104.73,111.31,-8.12,-8.54,-7.99,147.00
10492,0.02,-0.23,1.08,-103.36,104.18,-3.32,-9.62,-7.15,147.05
10502,0.03,-0.26,1.10,-101.33,94.87,-2.33,-10.64,-6.52,146.98
10512,0.03,-0.28,1.13,-100.39,86.11,-7.70,-11.66,-6.02,146.60
10522,0.04,-0.29,1.16,-99.74,78.75,-14.39,-12.64,-5.52,146.10
10532,0.03,-0.29,1.22,-96.02,71.54,-19.81,-13.39,-5.08,145.59
10542,-0.00,-0.29,1.25,-89.48,64.30,-24.22,-13.97,-4.73,145.10
10552,-0.06,-0.30,1.25,-79.95,58.58,-24.32,-14.36,-4.33,144.77
